04.27.10.05,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7118505859375
00000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.705568115234374
000000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7118505859375
00000.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6324046920821115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.592483642578124
000000.4,0.0,0.0,0.0,0.0,0.0,0.0,3.265884652981427,1.833919843597263,1.826783968719453,2.9173998044965788,0.875,0.125,0.25,0.625,-3.1731182795698927,-3.5924731182795693,-3.536559139784946,-3.5784946236559136,0.0,0.0,-1.1964809384164223,-0.5234604105571847,0.0,0.0,0.0,0.0,11.750632568359375
00000.45,0.0,0.0,3.5,2.75,2.625,2.5,3.5924731182795693,3.2989247311827956,3.2709677419354835,3.256989247311828,4.25,3.5,3.125,3.375,-2.8376344086021503,-3.3129032258064517,-3.229032258064516,-3.2709677419354835,0.25,0.0,-2.021505376344086,-1.4012707722385143,0.0,0.0,0.0,0.0,11.323424560546874
000000.5,0.004638671875,0.00341796875,5.375,5.0,4.25,4.625,3.3129032258064517,3.2989247311827956,3.2709677419354835,3.256989247311828,5.625,6.625,6.5,6.5,-2.8376344086021503,-3.3129032258064517,-3.229032258064516,-3.2709677419354835,2.125,0.5,-3.1700879765395893,-2.5498533724340176,0.0,0.0,0.0,0.0,11.298294677734374
00000.55,0.048095703125,0.035888671875,6.0,6.0,5.25,5.875,3.1159824046920823,3.2989247311827956,3.2709677419354835,3.256989247311828,5.0,5.625,5.75,5.75,-2.8376344086021503,-3.3129032258064517,-3.229032258064516,-3.2709677419354835,4.125,3.625,-4.134897360703812,-3.9281524926686213,0.0,0.0,0.0,0.0,11.826022216796874
000000.6,0.080322265625,0.0712890625,3.0,4.0,3.25,3.75,0.0,0.5767350928641252,0.5832844574780058,0.4782991202346041,2.375,4.0,4.25,4.0,0.0,-0.9614369501466277,-0.9370967741935484,-0.8577712609970675,5.75,4.75,-3.4457478005865103,-3.6295210166177907,0.0,0.0,0.0,0.0,12.165275634765624
00000.65,0.112060546875,0.11083984375,4.5,2.25,2.375,2.25,-3.4247311827956985,-3.396774193548387,-3.3827956989247308,-3.368817204301075,3.75,2.0,1.5,1.75,2.9215053763440855,3.3827956989247308,3.340860215053763,3.3827956989247308,4.25,4.25,-2.120234604105572,-2.3695014662756595,0.0,0.0,0.0,0.0,11.323424560546874
000000.7,0.11376953125,0.1162109375,6.5,5.0,4.25,4.75,-3.4247311827956985,-3.396774193548387,-3.3827956989247308,-3.368817204301075,6.875,5.5,7.625,5.625,2.9215053763440855,3.3827956989247308,3.340860215053763,3.3827956989247308,1.25,1.25,-0.7067448680351907,-0.7976539589442815,0.0,0.0,0.0,0.0,11.279447265625
00000.75,0.017822265625,0.048095703125,8.125,7.625,6.5,7.5,-3.4247311827956985,-3.396774193548387,-3.3827956989247308,-3.368817204301075,6.125,6.0,6.875,6.5,2.9215053763440855,3.3827956989247308,3.340860215053763,3.3827956989247308,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,11.16636279296875
000000.8,-0.04736328125,-0.060546875,6.75,6.125,5.125,5.875,0.0,-2.8957478005865105,-2.244379276637341,-2.244379276637341,5.625,6.25,7.125,6.75,-0.7860215053763442,2.628934506353861,2.570772238514174,2.5940371456500486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19668798828125
00000.85,-0.079345703125,-0.080810546875,2.125,3.5,2.625,3.125,0.7148093841642229,0.8875855327468232,0.8758553274682306,0.8758553274682306,2.25,3.5,4.0,3.75,-1.5263440860215056,-0.8615835777126101,-1.6742424242424243,-0.9373411534701857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24694775390625
000000.9,-0.079345703125,-0.075927734375,0.5,0.375,0.375,0.25,1.5505865102639296,1.5643695014662757,1.5436950146627564,1.5436950146627564,3.25,2.5,2.375,2.5,-2.89731182795699,-3.3579667644183777,-3.283675464320626,-3.3133919843597264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197775146484375
00000.95,-0.059326171875,-0.062744140625,2.0,1.625,1.625,1.625,2.163734115347019,2.1730205278592374,2.163734115347019,2.145161290322581,8.625,7.5,7.625,7.375,-3.559824046920821,-4.1501466275659835,-4.060703812316716,-4.1322580645161295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908781494140625
000001.0,-0.034912109375,-0.053955078125,4.0,3.75,3.375,3.5,2.8356304985337246,2.847800586510264,2.8356304985337246,2.8112903225806454,10.125,10.125,10.375,9.875,-3.355571847507331,-4.059433040078202,-3.971945259042034,-4.041935483870969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99045361328125
00001.05,0.013916015625,0.050537109375,6.25,6.625,5.75,6.5,3.746676441837732,3.728445747800586,3.701124144672532,3.6693548387096775,8.0,7.0,7.0,6.875,-3.491739980449658,-3.9120234604105573,-3.827712609970675,-3.8951612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.908781494140625
000001.1,0.040771484375,0.100830078125,6.625,7.5,6.625,7.125,2.5891495601173022,3.065493646138807,2.983382209188661,2.884848484848485,6.5,7.125,7.125,6.875,-2.06158357771261,-3.0505865102639294,-2.980938416422287,-2.9514173998044964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4553564453125
00001.15,0.074951171875,0.126220703125,6.25,6.25,5.375,5.5,3.9529814271749757,3.2406647116324536,3.1751710654936462,2.884848484848485,6.875,5.375,5.375,5.0,-3.209921798631476,-3.7998533724340176,-3.7130987292277613,-3.7825024437927666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273164794921875
000001.2,0.13671875,0.148193359375,6.625,4.5,4.375,3.375,4.2619745845552295,3.2516129032258063,3.3349951124144672,3.192424242424243,5.875,5.125,5.0,4.75,-3.2732160312805476,-3.221847507331378,-3.1482893450635387,-3.121896383186706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.021865966796875
