04.26.11.08,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8375
000000.2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.831217529296875
00000.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.831217529296875
000000.3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.843782470703125
00000.35,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8123701171875
000000.4,0.0,0.0,0.375,0.0,0.0,0.0,3.620430107526882,3.0760997067448685,2.3454545454545457,2.4273704789833825,0.0,0.0,0.0,0.125,-3.117204301075269,-2.7722873900293257,-2.7294721407624634,-2.8624633431085043,0.0,0.0,-1.3314760508308896,-0.580058651026393,0.0,0.0,0.0,0.0,11.86999951171875
00000.45,0.002197265625,0.00341796875,6.75,5.5,4.875,5.375,3.620430107526882,3.620430107526882,3.6064516129032254,3.5784946236559136,4.875,4.25,3.875,4.25,-3.117204301075269,-3.620430107526882,-3.5645161290322576,-3.6064516129032254,1.125,0.0,-2.587585532746823,-2.0932551319648094,0.0,0.0,0.0,0.0,11.788327392578125
000000.5,0.01904296875,0.026123046875,7.375,7.25,6.5,6.75,3.620430107526882,3.256989247311828,3.2709677419354835,3.229032258064516,5.125,6.125,6.0,6.25,-3.117204301075269,-3.243010752688172,-3.229032258064516,-3.243010752688172,2.75,0.75,-3.2709677419354835,-2.813489736070381,0.0,0.0,0.0,0.0,11.612418212890624
00000.55,0.09912109375,0.089599609375,5.625,5.75,5.25,5.625,2.5383675464320627,3.0747800586510263,3.2709677419354835,3.229032258064516,4.0,5.625,5.75,6.0,-1.9538123167155423,-2.5966764418377326,-2.585483870967742,-2.5059628543499515,6.625,3.5,-3.7741935483870965,-3.9800586510263924,0.0,0.0,0.0,0.0,12.290925048828125
000000.6,0.12060546875,0.11279296875,2.25,4.375,3.375,3.625,-1.1830400782013684,0.0,0.0,0.0,1.25,3.25,1.875,3.625,1.9061583577712609,0.8277614858260022,0.8241935483870969,0.9184750733137831,6.75,4.625,-2.63049853372434,-2.9049853372434016,0.0,0.0,0.0,0.0,11.926541748046875
00000.65,0.126220703125,0.11767578125,4.5,2.25,2.75,2.5,-3.2849462365591395,-3.4666666666666663,-3.4247311827956985,-3.396774193548387,5.125,2.625,2.375,2.5,2.725806451612903,3.4387096774193546,3.3827956989247308,3.410752688172043,2.875,2.625,-1.4868035190615834,-1.806451612903226,0.0,0.0,0.0,0.0,11.2291875
000000.7,0.103515625,0.099853515625,8.0,6.5,5.625,6.5,-3.2989247311827956,-3.4666666666666663,-3.4247311827956985,-3.396774193548387,7.5,7.875,9.0,7.75,2.739784946236559,3.4387096774193546,3.3827956989247308,3.410752688172043,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.511898681640625
00000.75,0.03955078125,0.0068359375,8.75,8.625,7.625,8.25,-3.2989247311827956,-3.4666666666666663,-3.4247311827956985,-3.396774193548387,7.125,8.375,8.75,8.25,2.739784946236559,3.4387096774193546,3.3827956989247308,3.410752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.537028564453125
000000.8,-0.02490234375,-0.043701171875,7.625,7.75,6.625,7.375,-2.549169110459433,-3.243010752688172,-3.0483870967741935,-3.1870967741935483,5.75,7.25,7.875,7.375,1.4177908113391986,2.698729227761486,2.6405669599217987,2.5742913000977516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.385162109374999
00000.85,-0.074951171875,-0.07421875,0.875,1.5,2.5,2.75,1.0526881720430108,0.7937438905180841,1.0048387096774194,0.9917888563049855,0.625,1.25,1.25,1.25,-2.117106549364614,-1.3266862170087979,-2.196774193548387,-2.1358748778103616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416574462890624
000000.9,-0.080322265625,-0.08251953125,1.25,0.625,0.625,0.25,1.8924731182795698,1.8142717497556209,1.806451612903226,1.782991202346041,1.25,2.125,1.875,0.875,-2.61969696969697,-2.698729227761486,-2.6405669599217987,-2.7653958944281527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86999951171875
00000.95,-0.054931640625,-0.054443359375,3.125,3.25,3.125,3.125,1.8688172043010753,2.161045943304008,2.1158357771260996,2.0416422287390033,4.125,6.375,6.25,6.125,-2.61969696969697,-2.470381231671554,-2.4175953079178885,-2.6056695992179866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8071748046875
000001.0,-0.0185546875,-0.009033203125,4.125,3.625,3.375,3.5,2.3675953079178886,2.4881231671554254,2.4360703812316715,2.456891495601173,4.875,6.0,5.875,5.875,-2.9272727272727272,-3.1222873900293253,-3.055571847507331,-3.175659824046921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.826022216796874
00001.05,0.013916015625,0.0302734375,4.875,3.875,3.625,3.875,2.8034213098729226,2.7217497556207233,2.7219941348973604,2.7452590420332355,4.625,6.125,6.0,6.25,-1.809090909090909,-3.1222873900293253,-3.055571847507331,-3.175659824046921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083603515624999
