04.26.11.18,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686720703125
00000.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686720703125
000000.3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69928564453125
00000.35,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686720703125
000000.4,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.605048583984374
00000.45,0.0,0.0,2.375,1.75,2.125,2.0,3.5784946236559136,3.5784946236559136,3.5645161290322576,3.550537634408602,0.5,1.25,1.0,1.375,-3.1591397849462366,-3.4408602150537635,-3.5225806451612898,-3.5645161290322576,0.0,0.0,-1.6635386119257087,-0.8408602150537634,0.0,0.0,0.0,0.0,11.73178515625
000000.5,0.003173828125,0.001220703125,6.25,5.0,4.25,4.625,3.243010752688172,3.5784946236559136,3.5645161290322576,3.550537634408602,5.875,5.375,5.125,5.125,-2.8096774193548386,-3.5784946236559136,-3.5225806451612898,-3.5645161290322576,0.75,0.25,-2.6533724340175957,-2.0774193548387094,0.0,0.0,0.0,0.0,11.66896044921875
00000.55,0.02734375,0.031005859375,6.625,6.625,5.375,5.875,3.243010752688172,3.2849462365591395,3.2709677419354835,3.243010752688172,5.5,5.875,6.0,5.5,-2.8096774193548386,-3.2709677419354835,-3.21505376344086,-3.2989247311827956,2.375,1.375,-3.560508308895406,-3.313978494623656,0.0,0.0,0.0,0.0,11.49305126953125
000000.6,0.095458984375,0.075439453125,5.625,6.0,5.0,5.375,2.5966764418377326,3.2849462365591395,3.0879765395894423,2.7894428152492674,4.125,5.375,5.625,5.25,-0.9824046920821115,-1.9785923753665686,-1.9447702834799607,-2.652981427174976,3.625,4.375,-3.6512218963831873,-3.861290322580645,0.0,0.0,0.0,0.0,12.316054931640625
00000.65,0.122802734375,0.1240234375,2.5,2.375,1.75,1.75,-3.0649071358748783,-1.8607038123167154,-2.0357771260997066,-2.290518084066471,2.375,1.75,1.75,1.625,2.9215053763440855,3.2709677419354835,3.21505376344086,2.952883675464321,3.625,5.0,-2.517302052785924,-2.6870967741935483,0.0,0.0,0.0,0.0,11.750632568359375
000000.7,0.121337890625,0.121337890625,5.75,5.125,4.375,4.75,-3.410752688172043,-3.2709677419354835,-3.21505376344086,-3.1870967741935483,5.625,5.25,5.25,5.375,2.9215053763440855,3.243010752688172,3.1591397849462366,3.201075268817204,1.25,2.375,-1.4012707722385143,-1.5580645161290323,0.0,0.0,0.0,0.0,11.1035380859375
00000.75,0.074951171875,0.0634765625,8.75,9.0,7.25,7.875,-3.410752688172043,-3.2709677419354835,-3.21505376344086,-3.1870967741935483,8.25,8.625,8.875,8.875,2.9215053763440855,3.243010752688172,3.1591397849462366,3.201075268817204,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,11.36740185546875
