04.28.11.00,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6615908203125
00000.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67415576171875
000000.3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.667873291015624
00000.35,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.667873291015624
000000.4,0.0,0.0,0.125,0.0,0.0,0.0,0.8007820136852395,0.7131964809384165,0.7976539589442815,0.7913978494623656,0.0,0.0,0.0,0.125,-1.2592375366568915,0.0,0.0,0.0,0.0,0.0,-0.7419354838709679,0.0,0.0,0.0,0.0,0.0,12.334902343749999
00000.45,0.0,0.0,3.875,2.0,2.375,1.875,3.5784946236559136,3.5784946236559136,3.5645161290322576,3.536559139784946,3.0,1.375,1.125,1.375,-3.1591397849462366,-3.5784946236559136,-3.5225806451612898,-3.5645161290322576,0.25,0.0,-1.978494623655914,-1.3159335288367549,0.0,0.0,0.0,0.0,12.052191162109375
000000.5,4.8828125E-4,7.32421875E-4,4.875,4.75,4.375,4.375,3.354838709677419,3.3827956989247308,3.354838709677419,3.3268817204301073,4.5,4.875,4.625,4.5,-2.90752688172043,-3.3827956989247308,-3.2849462365591395,-3.3268817204301073,1.25,0.25,-3.2707722385141738,-2.4264907135874876,0.0,0.0,0.0,0.0,11.675242919921875
00000.55,0.019775390625,0.021728515625,5.875,6.5,5.75,5.5,3.354838709677419,3.3827956989247308,3.354838709677419,3.3268817204301073,4.875,5.375,5.125,5.0,-2.90752688172043,-3.3827956989247308,-3.2849462365591395,-3.3268817204301073,3.25,1.875,-3.971652003910068,-3.368817204301075,0.0,0.0,0.0,0.0,11.511898681640625
000000.6,0.086181640625,0.094970703125,5.375,6.0,5.375,5.875,1.6539589442815248,2.803225806451613,1.935483870967742,2.6638318670576737,4.5,5.25,5.125,5.125,-0.8437927663734115,-2.129032258064516,-2.067448680351906,-2.0007820136852392,6.0,5.125,-4.205278592375366,-4.358260019550342,0.0,0.0,0.0,0.0,12.27207763671875
00000.65,0.1103515625,0.12255859375,2.375,1.875,1.875,1.625,-3.174193548387097,-1.5694037145650048,-2.5266373411534704,-2.6117302052785925,1.375,1.625,1.625,1.75,2.9774193548387093,2.705278592375367,2.661290322580645,2.790078201368524,5.75,6.0,-3.075268817204301,-3.288172043010752,0.0,0.0,0.0,0.0,11.66896044921875
