04.26.10.09,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72441552734375
00000.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73698046875
000000.3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7118505859375
00000.35,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7118505859375
000000.4,0.0,0.0,1.0,0.0,0.0,0.0,3.5645161290322576,2.6275659824046924,2.617302052785924,3.536559139784946,2.125,0.375,0.5,0.75,-3.117204301075269,-2.940371456500489,-2.8944281524926683,-3.028592375366569,0.125,0.0,-1.310752688172043,-0.7696969696969698,0.0,0.0,0.0,0.0,11.92025927734375
00000.45,0.0,0.0,4.875,4.25,4.125,4.0,3.5645161290322576,3.5784946236559136,3.5645161290322576,3.536559139784946,4.875,4.125,3.75,4.0,-3.117204301075269,-3.5784946236559136,-3.5225806451612898,-3.5645161290322576,1.0,0.0,-2.5473118279569893,-2.011143695014663,0.0,0.0,0.0,0.0,11.537028564453125
000000.5,0.0126953125,0.00537109375,6.75,6.375,5.875,6.125,3.5645161290322576,3.5784946236559136,3.5645161290322576,3.536559139784946,5.375,6.5,6.375,6.375,-3.117204301075269,-3.5784946236559136,-3.5225806451612898,-3.5645161290322576,3.0,1.625,-3.536559139784946,-3.0043010752688177,0.0,0.0,0.0,0.0,11.562158447265624
00000.55,0.042724609375,0.02734375,7.125,6.875,6.25,6.625,3.5645161290322576,3.5784946236559136,3.5645161290322576,3.536559139784946,5.375,6.375,6.375,6.25,-3.117204301075269,-3.5784946236559136,-3.5225806451612898,-3.243010752688172,5.625,4.375,-4.37741935483871,-3.8780058651026397,0.0,0.0,0.0,0.0,11.863717041015624
000000.6,0.08837890625,0.08203125,2.5,3.125,2.75,2.75,-2.0750733137829918,-0.6404692082111436,-0.6435483870967742,-0.7338709677419355,1.375,2.875,3.0,3.0,2.2111436950146626,1.4462854349951124,1.4152492668621701,1.440078201368524,7.0,6.0,-2.8304985337243402,-2.9255131964809387,0.0,0.0,0.0,0.0,11.813457275390624
00000.65,0.10498046875,0.11083984375,4.5,1.875,2.125,1.875,-3.243010752688172,-3.2709677419354835,-3.229032258064516,-3.229032258064516,3.375,3.25,3.0,3.25,2.725806451612903,3.256989247311828,3.1870967741935483,3.243010752688172,4.125,3.5,-1.9390029325513196,-2.1090909090909093,0.0,0.0,0.0,0.0,11.574723388671874
000000.7,0.107177734375,0.105712890625,6.875,6.0,5.75,6.25,-3.243010752688172,-3.2709677419354835,-3.229032258064516,-3.229032258064516,6.375,6.75,7.0,7.125,2.725806451612903,3.256989247311828,3.1870967741935483,3.243010752688172,0.875,1.375,-0.6017595307917889,-0.9978494623655916,0.0,0.0,0.0,0.0,11.612418212890624
00000.75,0.0224609375,0.0029296875,8.625,7.875,7.5,8.0,-3.1731182795698927,-3.1870967741935483,-3.1591397849462366,-3.1870967741935483,5.625,6.25,6.75,6.75,2.7817204301075265,3.1870967741935483,3.1591397849462366,3.1870967741935483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51818115234375
000000.8,-0.06005859375,-0.06591796875,6.375,6.5,6.125,6.625,-1.4645161290322581,-2.7413489736070384,-2.6178885630498536,-2.6410557184750734,6.5,7.375,7.5,7.875,0.0,2.1061583577712613,2.087683284457478,2.1061583577712613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39772705078125
00000.85,-0.082275390625,-0.0791015625,0.75,2.0,1.625,1.875,0.5769305962854351,0.5794721407624633,0.5743890518084066,0.5794721407624633,1.25,2.625,2.75,2.875,-1.4881231671554251,-1.426392961876833,-1.4138807429130011,-1.426392961876833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32233740234375
000000.9,-0.0771484375,-0.06640625,0.5,0.125,0.25,0.0,1.754301075268817,1.9015151515151516,1.906158357771261,1.9958944281524928,2.25,1.875,1.625,1.75,-2.9696969696969697,-3.263245356793744,-3.3802541544477025,-3.4349951124144673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.555875976562499
00000.95,-0.060546875,-0.05712890625,2.0,1.625,1.625,1.625,2.4413000977517108,2.4413000977517108,2.4315738025415445,2.4218475073313783,7.0,9.25,9.375,8.75,-3.9030303030303037,-3.888905180840665,-3.8269305962854347,-3.8152981427174977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474203857421875
000001.0,-0.034912109375,-0.037841796875,5.5,5.25,5.125,5.375,3.3245845552297166,3.3245845552297166,3.3113391984359724,3.298093841642229,8.125,9.875,10.125,9.75,-3.542424242424243,-4.195601173020528,-4.128739002932551,-4.195601173020528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3548369140625
00001.05,-0.0068359375,0.044677734375,7.25,7.875,7.125,7.75,3.749511241446725,3.7331378299120233,3.716764418377322,3.716764418377322,6.5,7.625,7.75,7.625,-1.947996089931574,-3.21505376344086,-3.2585532746823076,-3.1591397849462366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.624983154296874
000001.1,0.02685546875,0.10498046875,7.375,8.875,8.0,8.375,2.8764907135874878,2.9865102639296186,2.9734115347018575,2.884652981427175,4.875,6.625,6.75,6.625,-3.1792766373411534,-2.7653958944281527,-2.717302052785924,-2.628934506353861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.549593505859374
00001.15,0.063232421875,0.13232421875,7.125,7.75,7.25,7.375,4.085288367546432,4.067448680351906,4.049608993157381,4.049608993157381,5.0,5.625,5.75,5.5,-3.3354838709677423,-3.4286412512218964,-3.3690127077223857,-3.457380254154448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.423944091796875
000001.2,0.1494140625,0.15185546875,5.75,8.25,7.625,7.875,4.320234604105573,4.264369501466275,4.245747800586511,4.227126099706745,5.5,5.5,5.25,5.625,-3.3722385141739983,-4.245161290322581,-4.190029325513197,-4.245161290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.593570800781249
00001.25,0.1826171875,0.175537109375,5.125,7.75,7.125,7.125,4.399608993157381,4.342717497556207,4.32375366568915,4.304789833822093,4.25,6.125,6.0,6.125,-3.5366568914956016,-4.1887096774193555,-4.011730205278592,-4.064516129032259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.606135742187499
000001.3,0.213134765625,0.20751953125,4.625,7.375,7.0,6.75,4.535679374389052,4.342717497556207,4.412903225806452,4.393548387096774,3.375,6.125,5.875,5.875,-1.444134897360704,-3.85,-3.8,-3.7483870967741937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97051904296875
00001.35,0.25048828125,0.250732421875,4.25,7.5,7.25,6.875,4.7511241446725325,4.812561094819159,4.7511241446725325,4.7511241446725325,3.0,4.0,3.375,3.5,-4.4109970674486805,-4.574780058651026,-4.496578690127077,-4.61505376344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.486768798828125
000001.4,0.267333984375,0.263671875,4.75,6.875,6.625,6.125,5.272434017595307,4.157869012707723,4.1047898338220925,4.206842619745847,4.625,6.375,6.0,6.125,-3.2680351906158354,-5.775659824046921,-5.676930596285435,-5.726295210166179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738067626953125
00001.45,0.278564453125,0.26708984375,6.25,5.125,4.875,4.75,5.787096774193548,5.673998044965787,5.692277614858261,5.737634408602151,6.75,8.125,8.375,7.875,-5.573167155425219,-4.288856304985337,-4.305474095796677,-4.252199413489737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46792138671875
000001.5,0.2880859375,0.2734375,5.5,8.125,7.5,7.5,6.164516129032258,4.78958944281525,4.90987292277615,4.637732160312805,10.125,5.25,5.375,5.0,-3.2096774193548385,-5.2266862170087975,-5.2272727272727275,-5.182013685239492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21662255859375
00001.55,0.32080078125,0.321533203125,6.75,9.125,8.5,8.25,3.2331378299120237,6.002297165200392,5.832258064516129,5.824437927663734,11.0,7.375,7.75,6.75,-6.390175953079178,-6.902248289345064,-6.72218963831867,-6.812218963831868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.977888671875
000001.6,0.35400390625,0.361572265625,5.375,9.5,8.5,8.875,6.631231671554253,5.680547409579669,5.832258064516129,5.693059628543499,10.0,11.75,11.625,10.25,-2.8090909090909095,-6.565004887585533,-6.393743890518084,-6.479374389051809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1537978515625
00001.65,0.383544921875,0.392578125,6.5,8.875,8.75,8.125,7.093108504398827,5.503030303030304,5.478787878787879,5.517888563049853,9.5,11.125,11.0,10.625,-5.9363636363636365,-6.924731182795699,-6.744086021505376,-7.211632453567939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9527587890625
000001.7,0.4130859375,0.43115234375,8.0,10.625,9.875,9.625,3.9479472140762466,7.353519061583577,7.353519061583577,7.3199413489736065,7.625,13.0,12.25,11.375,-3.190909090909091,-7.267888563049852,-6.8515151515151524,-7.201515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.034430908203124
00001.75,0.432373046875,0.45556640625,8.125,10.75,10.25,9.625,4.163782991202345,6.572140762463343,6.839736070381231,6.616715542521995,9.25,13.25,11.875,11.0,-6.484604105571848,-7.364222873900292,-6.437878787878789,-6.522727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.053278320312499
000001.8,0.457275390625,0.47900390625,8.625,9.5,9.375,8.25,8.30615835777126,6.400879765395894,6.325953079178886,6.2544477028348,9.0,12.375,11.125,10.625,-6.5919354838709685,-7.289296187683283,-7.2227272727272736,-7.3075757575757585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.538115722656249
00001.85,0.49072265625,0.51171875,12.0,11.875,10.125,9.625,8.680791788856304,8.461681329423264,8.144281524926686,8.190615835777125,8.0,15.25,12.375,12.25,-2.9963343108504397,-6.725415444770283,-5.713391984359726,-5.795796676441838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.732872314453125
000001.9,0.513671875,0.538818359375,12.0,17.25,14.5,14.0,9.110166177908113,9.110166177908113,9.025024437927666,8.939882697947214,9.5,12.0,9.625,9.75,-7.128592375366569,-8.336168132942326,-8.102443792766373,-8.21930596285435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41246630859375
00001.95,0.53955078125,0.564697265625,11.0,21.0,18.125,18.25,9.382111436950145,9.036950146627566,9.201173020527861,9.114369501466276,9.25,15.5,13.875,13.875,-7.0772238514174,-8.36754643206256,-8.132942326490713,-8.250244379276637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3999013671875
000002.0,0.601318359375,0.59521484375,9.625,19.5,16.875,17.25,9.308895405669599,8.20576735092864,8.086265884652981,8.006891495601172,8.125,13.875,12.125,12.375,-7.316080156402737,-7.749853372434019,-7.600097751710655,-7.797067448680351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.293099365234374
00002.05,0.62109375,0.62548828125,8.375,17.375,15.125,15.125,4.518475073313783,8.095014662756599,8.046578690127077,8.046578690127077,7.75,13.25,11.5,11.375,-7.298387096774194,-8.012903225806452,-7.937438905180841,-7.886803519061583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.745437255859375
000002.1,0.65234375,0.6552734375,8.0,15.375,14.375,13.875,9.003079178885631,8.588367546432064,8.463294232649073,8.54266862170088,7.5,13.5,12.25,11.375,-7.289540566959922,-8.336656891495602,-8.175562072336266,-8.215835777126099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801979492187499
00002.15,0.6708984375,0.67138671875,7.0,15.625,14.0,13.5,8.569941348973607,7.9238514173998045,7.828299120234604,7.907673509286412,4.75,12.125,10.375,9.75,-2.2470185728250245,-7.314809384164224,-7.173460410557185,-7.2087976539589445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.072125732421874
000002.2,0.68798828125,0.67578125,4.5,10.125,9.125,8.875,7.1158357771261,7.520527859237537,7.4530791788856305,7.419354838709677,5.375,10.875,9.25,9.0,-6.51989247311828,-8.032795698924732,-7.924731182795699,-8.032795698924732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44279150390625
00002.25,0.710693359375,0.651123046875,1.875,7.375,6.625,6.25,7.056451612903226,7.019159335288368,6.869794721407625,6.838709677419355,4.75,10.625,8.875,8.75,-5.670625610948192,-7.716715542521995,-7.612903225806452,-7.095454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.750632568359375
000002.3,0.6728515625,0.623046875,0.625,4.375,4.5,3.625,6.638709677419356,6.408797653958945,6.351319648093843,6.322580645161291,1.25,6.375,5.375,5.25,-5.347018572825024,-5.961925708699902,-6.3629521016617785,-6.443157380254155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.190405517578125
00002.35,0.62744140625,0.618896484375,0.375,3.125,2.75,2.125,5.780645161290323,5.7720430107526886,6.03088954056696,5.980840664711632,0.0,1.75,1.0,1.25,-4.301075268817204,-5.156989247311828,-5.071749755620724,-5.135679374389052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27207763671875
000002.4,0.59619140625,0.6044921875,0.0,1.375,0.875,0.75,5.287438905180841,5.097849462365591,5.076783968719453,5.0346529814271745,0.0,0.375,0.25,0.25,-2.9227761485826003,-3.5365591397849463,-3.4781036168132946,-3.5219452590420337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.592483642578124
00002.45,0.586669921875,0.576171875,0.375,0.375,0.375,0.25,4.097458455522972,3.950537634408602,3.9342130987292276,3.901564027370479,0.375,0.0,0.0,0.0,-2.7702834799608995,-3.075268817204301,-3.024437927663734,-3.0625610948191593,1.125,0.0,-2.5075268817204304,-1.064516129032258,0.0,0.0,0.0,0.0,12.831217529296875
000002.5,0.56982421875,0.527587890625,1.0,0.0,0.0,0.0,3.066959921798632,2.822922776148583,2.924193548387097,2.7885630498533724,0.625,0.0,0.0,0.0,-2.578494623655914,-3.3802541544477025,-3.3282502443792765,-3.3672531769305962,5.5,0.25,-5.134897360703812,-2.648093841642229,0.0,0.0,0.0,0.0,12.611331054687499
00002.55,0.511962890625,0.47412109375,0.75,0.0,0.0,0.0,2.5639784946236563,2.645698924731183,2.645698924731183,2.6252688172043013,0.125,0.0,0.0,0.0,-2.3334310850439883,-2.3636363636363638,-2.3272727272727276,-2.354545454545455,13.875,2.625,-7.129032258064515,-3.6568914956011733,0.0,0.0,0.0,0.0,12.052191162109375
000002.6,0.46826171875,0.41943359375,1.125,0.0,0.0,0.0,2.1959433040078205,2.265933528836755,2.265933528836755,2.248435972629521,0.0,0.0,0.0,0.0,-2.279912023460411,-2.579667644183773,-2.539980449657869,-2.6710166177908117,35.125,4.25,-9.621700879765395,-5.170087976539589,0.0,0.0,0.0,0.0,11.568440917968749
00002.65,0.415283203125,0.39892578125,1.0,0.0,0.0,0.0,1.4844086021505378,1.5276148582600195,1.4357282502443793,1.4235092864125123,0.0,0.0,0.0,0.0,-2.26950146627566,-2.3201368523949166,-2.2806451612903227,-2.310263929618768,50.0,8.75,-10.195014662756599,-5.53225806451613,0.0,0.0,0.0,0.0,11.423944091796875
000002.7,0.38818359375,0.362060546875,1.5,0.0,0.0,0.0,-1.398533724340176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2070381231671554,-2.1019061583577714,-2.3935483870967746,-2.424633431085044,49.625,13.875,-8.555816226783968,-6.661290322580646,0.0,0.0,0.0,0.0,11.285729736328125
00002.75,0.36279296875,0.336181640625,0.875,0.125,0.25,0.0,1.2080645161290324,0.0,0.0,0.4782991202346041,0.0,0.0,0.0,0.0,0.0,-2.1363636363636362,-2.1,-2.2416422287390025,47.25,21.5,-8.555816226783968,-7.790322580645161,0.0,0.0,0.0,0.0,11.248034912109375
