04.26.07.53,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.743262939453125
00000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74954541015625
000000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.755827880859375
00000.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74954541015625
000000.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0428152492668623,1.6266862170087977,1.7266862170087975,1.8196480938416424,0.625,0.0,0.25,0.5,-3.1731182795698927,-2.559824046920821,-2.510215053763441,-2.6400782013685244,0.0,0.0,-1.0469208211143695,0.0,0.0,0.0,0.0,0.0,11.92025927734375
00000.45,0.0,0.0,3.375,2.375,2.5,2.375,3.396774193548387,3.4247311827956985,3.396774193548387,3.368817204301075,3.5,2.875,2.5,2.625,-2.9215053763440855,-3.410752688172043,-3.354838709677419,-3.3827956989247308,0.125,0.0,-1.9638318670576735,-1.5026392961876833,0.0,0.0,0.0,0.0,11.69409033203125
000000.5,0.003662109375,0.00634765625,5.125,4.375,4.0,4.125,3.396774193548387,3.4247311827956985,3.396774193548387,3.368817204301075,4.125,5.375,5.375,4.5,-2.9215053763440855,-3.410752688172043,-3.354838709677419,-3.3827956989247308,2.625,0.75,-3.161290322580645,-2.695210166177908,0.0,0.0,0.0,0.0,11.461638916015625
00000.55,0.030517578125,0.035888671875,6.0,5.75,5.375,5.625,3.301759530791789,3.4247311827956985,3.396774193548387,3.368817204301075,4.875,5.5,5.625,5.5,-2.9215053763440855,-3.410752688172043,-3.354838709677419,-3.3827956989247308,5.375,2.875,-3.975562072336266,-3.8877810361681333,0.0,0.0,0.0,0.0,11.7569150390625
000000.6,0.0888671875,0.090576171875,2.75,2.5,3.25,3.5,-1.4959433040078203,-1.0003910068426196,-1.0888563049853375,-1.1830400782013684,1.625,1.75,2.0,3.25,1.737634408602151,0.663049853372434,0.6546920821114369,0.8527370478983383,6.5,3.875,-2.9560117302052786,-3.1436950146627565,0.0,0.0,0.0,0.0,11.66896044921875
00000.65,0.10400390625,0.105224609375,3.375,2.375,2.75,2.375,-3.368817204301075,-3.3268817204301073,-3.3129032258064517,-3.2849462365591395,4.125,2.25,2.125,2.25,2.8236559139784947,3.3268817204301073,3.2849462365591395,3.340860215053763,4.5,2.75,-2.0175953079178885,-2.252199413489736,0.0,0.0,0.0,0.0,11.4302265625
000000.7,0.0869140625,0.09423828125,6.125,5.625,5.25,5.375,-3.368817204301075,-3.3268817204301073,-3.3129032258064517,-3.2849462365591395,6.0,6.0,6.375,6.75,2.8236559139784947,3.3268817204301073,3.2849462365591395,3.340860215053763,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,11.46792138671875
00000.75,-0.009033203125,0.01513671875,6.125,5.5,5.25,5.375,-3.1731182795698927,-3.201075268817204,-3.1451612903225805,-3.1731182795698927,6.0,6.25,6.625,7.0,2.6978494623655913,3.1870967741935483,3.075268817204301,3.1451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.379966796875
000000.8,-0.09033203125,-0.059326171875,6.375,6.375,6.0,6.125,-2.274437927663734,-2.7533724340175953,-2.6173020527859236,-2.5407135874877813,3.75,4.75,4.875,5.375,0.0,2.005865102639296,1.935483870967742,1.8914956011730204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.284642578125
00000.85,-0.091552734375,-0.08349609375,2.25,3.875,3.25,3.25,0.7100684261974586,0.5932062561094819,0.5828445747800587,0.5880254154447704,1.625,2.625,2.625,2.875,-1.0376344086021505,-1.3818181818181818,-1.1827956989247312,-1.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416574462890624
000000.9,-0.08056640625,-0.092041015625,0.625,0.5,0.625,0.25,1.3979472140762466,1.4102639296187682,1.3856304985337244,1.3979472140762466,0.625,0.875,0.875,1.125,-2.0281036168132944,-2.908651026392962,-2.861925708699902,-2.885288367546432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.102450927734374
00000.95,-0.06884765625,-0.0712890625,1.25,0.875,0.625,0.625,2.1454545454545455,2.1541055718475075,2.1454545454545455,2.1368035190615835,1.5,3.5,3.375,2.0,-2.5730205278592373,-2.9938416422287393,-2.9457478005865103,-2.9697947214076246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71922021484375
000001.0,-0.03662109375,-0.015380859375,2.625,2.5,2.125,2.375,2.2303030303030305,2.239296187683285,2.2303030303030305,2.197165200391007,3.125,3.5,3.75,4.75,-1.6002932551319649,-1.630791788856305,-1.7961876832844577,-1.847067448680352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.001931396484375
00001.05,0.01123046875,0.04296875,3.0,3.375,2.875,3.0,2.5333333333333337,2.5313782991202345,2.521212121212121,2.5110459433040075,1.75,2.625,2.75,2.75,-2.3115347018572825,-2.567888563049854,-2.5266373411534704,-2.0643695014662753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73178515625
000001.1,0.052978515625,0.077880859375,5.125,4.625,4.25,4.25,3.6214076246334312,3.4866568914956018,3.4425219941348972,3.413098729227762,6.0,6.25,6.25,6.125,-3.8903225806451616,-4.587096774193549,-4.470967741935484,-4.548387096774193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4050966796875
00001.15,0.047607421875,0.053466796875,4.5,5.125,4.75,4.875,2.6420332355816227,3.776246334310851,3.728445747800586,3.6965786901270774,6.125,7.5,7.25,7.125,-3.5170087976539595,-4.14692082111437,-4.041935483870969,-4.111925708699903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.348554443359374
000001.2,0.082763671875,0.104248046875,5.875,6.125,5.5,5.25,3.951661779081134,3.8689149560117304,3.728445747800586,3.5151515151515156,4.125,7.125,7.0,6.75,-1.5521994134897361,-3.2665689149560118,-3.0935483870967744,-3.055229716520039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.819739746093749
00001.25,0.126708984375,0.162353515625,4.75,4.875,4.25,4.125,3.9268328445747804,3.94574780058651,3.9288856304985336,3.8439882697947216,3.5,4.375,4.125,4.0,-3.2096774193548385,-3.635483870967742,-3.619745845552297,-3.741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.712937744140625
