2018.07.13.14.16,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
07.13.14.16.49.423,0.366943359375,0.26806640625,6.0,4.375,4.5,4.75,-3.602346041055719,-3.602346041055719,-3.5878787878787883,-3.5734115347018576,5.0,4.125,4.25,4.25,3.654643206256109,3.894428152492669,3.8318670576735094,4.084848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.568440917968749
07.13.14.16.49.548,-0.153564453125,-0.2294921875,6.875,4.125,4.5,4.125,-4.72605083088954,-5.306451612903226,-5.283870967741935,-5.2612903225806456,4.5,4.125,4.125,4.375,3.83357771260997,5.166275659824048,5.057282502443793,4.997947214076246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0584736328125
07.13.14.16.49.673,-0.4658203125,-0.453369140625,0.0,0.0,0.0,0.0,-3.017204301075269,-2.9933528836754646,-2.96950146627566,-2.96950146627566,0.0,0.0,0.0,0.0,2.5640273704789833,2.9933528836754646,2.9456500488758555,2.9933528836754646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391444580078124
07.13.14.16.49.798,-0.388671875,-0.369384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3097724609375
07.13.14.16.49.923,-0.17529296875,-0.1826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32233740234375
07.13.14.16.50.048,-0.10986328125,-0.10693359375,0.0,0.0,0.0,0.0,-0.9857771260997068,-0.9857771260997068,-0.9818181818181818,-0.9778592375366568,0.0,0.0,0.0,0.125,0.8590909090909092,0.9857771260997068,0.9699413489736071,0.9818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32233740234375
07.13.14.16.50.173,-0.07861328125,-0.078125,0.125,0.0,0.0,0.0,-0.9857771260997068,-0.9857771260997068,-0.9818181818181818,-0.9778592375366568,0.0,0.0,0.0,0.125,0.8392961876832845,0.9857771260997068,0.9699413489736071,0.9818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3097724609375
07.13.14.16.50.298,-0.065185546875,-0.057861328125,0.125,0.0,0.0,0.0,-1.0466275659824047,-1.0424242424242425,-1.0424242424242425,-1.0340175953079178,0.0,0.0,0.0,0.125,0.8911045943304009,1.0466275659824047,1.0298142717497556,1.0424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3097724609375
07.13.14.16.50.423,-0.070068359375,-0.068603515625,0.625,0.25,0.25,0.0,-1.7281524926686216,-1.7212121212121212,-1.7212121212121212,-1.7073313782991202,0.0,0.25,0.375,0.625,1.4158357771260994,1.7281524926686216,1.7003910068426196,1.7212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2595126953125
07.13.14.16.50.548,-0.135009765625,-0.134521484375,0.375,0.0,0.0,0.0,-1.9636363636363636,-1.878787878787879,-1.871212121212121,-1.8560606060606062,0.0,0.0,0.125,0.25,1.6706744868035193,1.9636363636363636,1.9319648093841644,1.9557184750733136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24694775390625
07.13.14.16.50.673,-0.1650390625,-0.15283203125,0.5,0.125,0.25,0.0,-2.3782502443792763,-2.3782502443792763,-2.3686217008797654,-2.358993157380254,0.0,0.125,0.25,0.375,1.954594330400782,2.3782502443792763,2.3397360703812318,2.3686217008797654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19668798828125
07.13.14.16.50.798,-0.19580078125,-0.194580078125,0.5,0.125,0.25,0.0,-2.5593352883675466,-2.5593352883675466,-2.5386119257087,-2.528250244379277,0.0,0.125,0.25,0.625,2.175953079178886,2.5593352883675466,2.5178885630498535,2.5489736070381235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2092529296875
07.13.14.16.50.923,-0.230224609375,-0.215087890625,1.875,0.75,0.75,0.625,-4.020087976539589,-3.922434017595308,-3.906158357771261,-3.873607038123167,1.625,1.125,1.25,1.375,3.4178885630498534,3.906158357771261,3.8573313782991208,3.906158357771261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976801513671875
07.13.14.16.51.048,-0.309814453125,-0.301513671875,2.125,1.0,1.375,1.25,-3.889882697947214,-4.275806451612904,-4.258064516129032,-4.22258064516129,1.375,1.25,1.375,1.375,3.2225806451612904,3.906158357771261,3.8573313782991208,3.906158357771261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.202970458984375
