2018.07.13.20.14,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
07.13.20.14.06.371,0.1142578125,0.113525390625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391444580078124
07.13.20.14.06.496,0.12890625,0.120849609375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416574462890624
07.13.20.14.06.621,0.06396484375,0.06201171875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429139404296874
07.13.20.14.06.746,0.055908203125,0.05810546875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429139404296874
07.13.20.14.06.871,0.061279296875,0.067626953125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.441704345703124
07.13.20.14.06.996,0.025146484375,0.028076171875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375
07.13.20.14.07.121,0.032958984375,0.029541015625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44798681640625
07.13.20.14.07.246,0.010009765625,0.013671875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375
07.13.20.14.07.371,0.0048828125,0.004150390625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47311669921875
07.13.20.14.07.496,-0.003173828125,-0.0029296875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485681640625
07.13.20.14.07.621,-0.002685546875,-0.003173828125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479399169921875
07.13.20.14.07.746,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.491964111328125
07.13.20.14.07.871,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504529052734375
07.13.20.14.07.996,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504529052734375
07.13.20.14.08.121,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5108115234375
07.13.20.14.08.246,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5108115234375
07.13.20.14.08.371,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5108115234375
07.13.20.14.08.496,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.681525390625
07.13.20.14.08.621,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,14.25,0.0,0.0,12.19668798828125
07.13.20.14.08.746,-0.008056640625,-0.006103515625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.375,0.0,0.0,12.290925048828125
07.13.20.14.08.871,0.001220703125,4.8828125E-4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,3.875,0.0,0.0,12.303489990234375
07.13.20.14.08.996,2.44140625E-4,7.32421875E-4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,0.0,0.0,12.341184814453124
07.13.20.14.09.121,4.8828125E-4,2.44140625E-4,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485681640625
07.13.20.14.09.246,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.491964111328125
07.13.20.14.09.371,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52337646484375
07.13.20.14.09.496,0.0,0.0,0.5,0.125,0.25,0.125,3.536559139784946,2.7575268817204304,2.8451612903225807,2.9442815249266867,0.25,0.0,0.125,0.25,-3.103225806451613,-3.536559139784946,-3.4806451612903224,-3.5225806451612898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.863717041015624
07.13.20.14.09.621,0.025146484375,0.040283203125,6.875,5.625,5.25,6.0,3.229032258064516,3.243010752688172,3.201075268817204,3.201075268817204,5.5,5.375,6.0,5.375,-2.711827956989247,-3.243010752688172,-3.1591397849462366,-3.229032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.574723388671874
07.13.20.14.09.746,0.13427734375,0.133056640625,5.5,4.125,4.0,4.625,3.229032258064516,3.243010752688172,3.201075268817204,3.201075268817204,4.125,4.25,4.625,4.125,-2.711827956989247,-3.243010752688172,-3.1591397849462366,-3.229032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.876281982421874
07.13.20.14.09.871,0.16552734375,0.18505859375,4.125,2.875,2.75,2.875,3.3129032258064517,3.3129032258064517,3.2989247311827956,3.2849462365591395,2.875,2.625,2.875,2.625,-2.8236559139784947,-3.3268817204301073,-3.2709677419354835,-3.3129032258064517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.001931396484375
07.13.20.14.09.996,0.2265625,0.239501953125,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44798681640625
07.13.20.14.10.121,0.19873046875,0.201904296875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479399169921875
07.13.20.14.10.246,0.193359375,0.189208984375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.491964111328125
07.13.20.14.10.371,0.07958984375,-0.05322265625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485681640625
07.13.20.14.10.496,-0.009521484375,-0.064208984375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.491964111328125
07.13.20.14.10.621,-0.05029296875,-0.09521484375,2.625,0.125,0.5,0.125,-3.536559139784946,-2.893548387096774,-3.5225806451612898,-3.494623655913978,2.625,1.25,1.625,1.75,3.019354838709677,3.536559139784946,3.4806451612903224,3.5225806451612898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94538916015625
07.13.20.14.10.747,-0.066162109375,-0.086669921875,8.75,5.875,5.875,6.625,-4.588954056695991,-4.588954056695991,-4.548875855327468,-4.488758553274682,9.25,7.25,8.125,7.875,3.6270772238514173,4.548875855327468,4.448680351906159,4.508797653958944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91506396484375
07.13.20.14.10.871,-0.180419921875,-0.166015625,9.625,7.375,7.125,8.0,-4.588954056695991,-4.588954056695991,-4.548875855327468,-4.488758553274682,8.25,7.125,8.125,7.5,3.6270772238514173,4.548875855327468,4.448680351906159,4.508797653958944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.248034912109375
07.13.20.14.10.996,-0.24951171875,-0.25634765625,7.375,5.5,5.5,5.875,-4.448680351906159,-4.488758553274682,-4.448680351906159,-4.408602150537634,6.0,5.25,5.875,5.375,3.8475073313782993,4.46871945259042,4.348484848484849,4.488758553274682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.562158447265624
07.13.20.14.11.121,-0.3212890625,-0.31787109375,2.125,1.875,2.375,2.0,-4.019354838709678,-3.41642228739003,-3.387096774193549,-3.552297165200391,0.625,0.875,1.375,1.25,3.3929618768328447,4.036754643206257,3.98455522971652,4.019354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976801513671875
07.13.20.14.11.246,-0.3125,-0.30908203125,2.375,1.875,1.875,1.75,-1.8806451612903226,-2.1763440860215053,-1.970674486803519,-1.8651026392961878,0.5,1.125,1.125,1.0,1.011290322580645,1.6137341153470186,1.1467741935483873,1.4134897360703813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53594140625
07.13.20.14.11.371,-0.339111328125,-0.310546875,13.75,5.625,6.25,7.625,4.168132942326491,3.909090909090909,3.788856304985337,3.9583577712609967,9.625,6.875,6.75,6.875,-4.188172043010752,-4.148093841642229,-4.087976539589443,-4.108015640273704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36220654296875
07.13.20.14.11.496,-0.052001953125,-0.020263671875,1.25,1.75,1.625,1.625,0.9861192570869991,1.01930596285435,0.9671554252199412,0.9671554252199412,0.75,2.625,2.5,2.625,-0.7869990224828936,-0.951026392961877,-0.9372434017595307,-0.9418377321603129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.177840576171874
07.13.20.14.11.621,0.001953125,4.8828125E-4,0.875,0.75,0.875,0.625,1.0058651026392962,1.0099706744868036,1.0017595307917888,0.9935483870967741,0.0,0.5,0.5,0.625,-0.8334310850439882,-1.0099706744868036,-0.9894428152492669,-1.0058651026392962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.265795166015625
07.13.20.14.11.746,-0.007568359375,-9.765625E-4,0.75,0.75,0.75,0.75,1.018181818181818,1.0140762463343107,1.0140762463343107,1.0058651026392962,0.0,0.75,0.625,0.75,-0.8703812316715543,-1.018181818181818,-1.0017595307917888,-1.0140762463343107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303489990234375
07.13.20.14.11.871,0.0146484375,0.014404296875,0.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44798681640625
07.13.20.14.11.996,0.042724609375,0.040771484375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375
07.13.20.14.12.121,0.092041015625,0.081298828125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,11.5,0.0,5.5982404692082115,1.857282502443793,0.0,0.0,0.0,0.0,12.089885986328124
07.13.20.14.12.246,0.081298828125,0.080322265625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,18.5,5.875,5.2834799608993155,4.6173998044965785,0.0,0.0,0.0,0.0,11.86999951171875
07.13.20.14.12.371,0.02099609375,0.01953125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,9.625,8.5,5.350928641251222,5.305962854349952,0.0,0.0,0.0,0.0,12.115015869140624
07.13.20.14.12.496,0.037109375,0.036376953125,0.5,0.0,0.0,0.0,-1.1495601173020529,-1.1495601173020529,-1.144868035190616,-1.135483870967742,0.0,0.125,0.25,0.375,0.9712609970674488,1.1495601173020529,1.130791788856305,1.144868035190616,6.5,5.875,5.350928641251222,5.418377321603129,0.0,0.0,0.0,0.0,12.04590869140625
07.13.20.14.12.621,0.00537109375,0.002197265625,4.375,2.25,2.625,2.75,-3.328934506353861,-3.328934506353861,-3.315347018572825,-3.288172043010752,3.75,2.75,4.25,4.25,2.812609970674487,3.328934506353861,3.2745845552297164,3.315347018572825,7.75,6.25,5.328445747800587,5.418377321603129,0.0,0.0,0.0,0.0,11.1537978515625
07.13.20.14.12.746,-0.075439453125,-0.081298828125,4.25,4.25,3.25,3.75,0.0,-0.9524926686217008,-0.8533235581622679,-0.7561094819159335,2.375,3.5,3.875,3.625,0.0,0.0,0.0,0.0,2.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,12.385162109374999
07.13.20.14.12.871,-0.1162109375,-0.117919921875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.429139404296874
07.13.20.14.12.996,-0.11328125,-0.117919921875,0.125,0.0,0.0,0.0,1.5642228739002932,0.7115347018572825,0.7086999022482893,0.7058651026392962,0.0,0.0,0.0,0.125,1.3763440860215055,0.8991202346041056,0.884848484848485,0.9897360703812317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27207763671875
07.13.20.14.13.121,-0.072021484375,-0.1005859375,24.0,14.125,13.5,15.75,7.082111436950146,6.9313294232649065,6.903714565004887,6.973460410557185,9.375,9.375,9.25,9.0,6.193548387096774,5.2099706744868035,5.154545454545454,5.126832844574779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.225079345703124
07.13.20.14.13.246,0.105224609375,-0.193603515625,19.375,20.0,17.625,20.125,4.919354838709677,5.265395894428152,5.015982404692082,5.182258064516129,16.5,15.875,16.0,15.25,4.363636363636363,5.292668621700879,5.236363636363636,5.2082111436950145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18629736328125
07.13.20.14.13.371,0.2080078125,-0.268310546875,9.875,8.25,7.5,8.5,4.2783479960899315,4.257478005865103,4.027908113391985,4.153128054740958,13.375,13.125,13.125,11.625,4.95483870967742,5.686803519061584,5.602346041055718,5.63049853372434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.670047607421875
07.13.20.14.13.496,0.235107421875,-0.341064453125,9.125,7.125,6.875,7.5,5.912023460410557,5.8545454545454545,5.773607038123166,5.827565982404692,13.125,11.875,12.125,9.5,5.151906158357771,6.024633431085043,5.8838709677419345,6.024633431085043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.293099365234374
07.13.20.14.13.621,0.279541015625,-0.359130859375,14.625,13.5,11.625,13.625,5.693059628543499,5.747800586510263,5.556207233626588,5.720430107526881,10.25,9.75,9.5,8.25,4.926686217008797,5.8557184750733136,5.79941348973607,5.827565982404693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.544398193359374
07.13.20.14.13.746,0.345703125,-0.37548828125,11.875,9.25,8.5,9.5,5.713391984359726,5.7683284457478,5.576050830889541,5.740860215053763,11.625,9.875,10.125,8.625,4.926686217008797,5.8557184750733136,5.79941348973607,5.827565982404693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.544398193359374
07.13.20.14.13.871,0.352783203125,-0.3857421875,10.25,8.25,7.375,8.75,5.306451612903226,5.458064516129032,5.230645161290323,5.205376344086022,10.0,9.0,8.875,8.125,4.982991202346041,5.940175953079179,5.8557184750733136,5.940175953079179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.097255615234374
07.13.20.14.13.996,0.373046875,-0.40625,8.0,6.375,5.75,6.75,4.115395894428152,5.035483870967742,4.94516129032258,4.922580645161291,10.625,10.125,9.75,9.0,3.87761485826002,5.580645161290322,5.504545454545455,5.4446725317693065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.027061279296875
07.13.20.14.14.121,0.301513671875,-0.392822265625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341184814453124
07.13.20.14.14.246,0.235107421875,-0.294921875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.372597167968749
07.13.20.14.14.371,0.177978515625,-0.239990234375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.385162109374999
