04.25.19.45,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5610712890625
00000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.567353759765625
000000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5610712890625
00000.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4488758553274682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.517093994140625
000000.4,0.0,0.0,0.125,0.0,0.0,0.0,2.8056695992179863,1.5021505376344089,1.496236559139785,2.576246334310851,0.0,0.75,0.875,1.125,-3.1311827956989244,-3.4263929618768327,-3.3724340175953076,-3.511827956989247,0.0,0.0,-1.2513196480938416,-0.7882697947214076,0.0,0.0,0.0,0.0,11.888846923828124
00000.45,0.0,0.0,4.125,2.125,2.375,1.75,3.550537634408602,3.550537634408602,3.536559139784946,3.508602150537634,4.5,3.75,3.625,3.5,-3.1311827956989244,-3.550537634408602,-3.494623655913978,-3.536559139784946,0.875,0.0,-2.232746823069404,-1.773607038123167,0.0,0.0,0.0,0.0,11.461638916015625
000000.5,0.015380859375,0.005126953125,7.125,7.125,5.75,6.0,3.21505376344086,3.229032258064516,3.1591397849462366,3.1451612903225805,5.125,5.75,5.875,5.75,-2.753763440860215,-3.21505376344086,-3.1451612903225805,-3.1870967741935483,4.125,1.375,-3.1287390029325515,-2.730987292277615,0.0,0.0,0.0,0.0,11.524463623046875
00000.55,0.045654296875,0.027587890625,6.25,6.125,5.25,5.375,3.21505376344086,3.229032258064516,3.1591397849462366,3.1451612903225805,4.75,5.5,5.5,5.75,-2.753763440860215,-3.21505376344086,-3.1451612903225805,-3.1870967741935483,7.375,3.125,-3.971945259042034,-3.8502443792766368,0.0,0.0,0.0,0.0,11.700372802734375
000000.6,0.0888671875,0.081787109375,2.875,3.75,2.75,3.0,-1.247800586510264,0.0,0.0,0.0,1.875,3.25,3.375,3.25,1.5405669599217988,0.6182795698924731,0.6048387096774194,0.7020527859237536,8.625,4.75,-2.8624633431085047,-3.1339198435972624,0.0,0.0,0.0,0.0,11.763197509765625
00000.65,0.10791015625,0.1103515625,3.75,1.375,1.375,1.0,-3.21505376344086,-3.229032258064516,-3.1591397849462366,-3.1451612903225805,2.375,2.5,2.25,1.375,2.8376344086021503,3.2849462365591395,3.21505376344086,3.243010752688172,5.75,3.125,-1.9748778103616818,-2.32316715542522,0.0,0.0,0.0,0.0,11.53074609375
