Time, L1-AMP, L2-AMP,L3-AMP,L4-AMP,R1-AMP,R2-AMP,R3-AMP,R4-AMP,ELEV_1-AMP,ELEV_2-AMP,INTAKE_L-AMP,INTAKE_R-AMP,BATTERY
00004.64,7.0,0.375,3.375,6.125,6.125,1.0,0.625,7.875,0.0,0.0,0.0,0.0,10.5004208984375
00004.66,7.0,0.25,3.0,5.75,5.875,1.375,0.625,7.875,0.0,0.0,0.0,0.0,10.607222900390624
00004.68,6.875,0.25,2.875,5.875,6.75,1.75,0.375,8.0,0.0,0.0,0.0,0.0,10.544398193359374
000004.7,6.75,0.25,2.875,5.875,7.25,1.875,0.625,8.0,0.0,0.0,0.0,0.0,10.676330078125
00004.72,6.875,0.375,2.875,5.75,6.625,1.625,0.625,7.875,0.0,0.0,0.0,0.0,10.544398193359374
00004.74,6.75,0.375,3.0,5.875,6.0,1.25,0.625,7.75,0.0,0.0,0.0,0.0,10.833391845703124
00004.76,6.75,0.25,2.875,5.625,6.625,1.625,0.625,7.875,0.0,0.0,0.0,0.0,11.009301025390625
00004.78,4.5,0.25,1.625,4.25,6.625,1.5,0.625,7.875,0.0,0.0,0.0,0.0,11.260599853515625
000004.8,2.125,0.0,0.5,1.875,8.125,2.25,0.625,8.625,0.0,0.0,0.0,0.0,11.4302265625
00004.82,0.0,0.0,0.0,0.0,9.125,2.375,0.875,9.5,0.0,0.0,0.0,0.0,11.650113037109374
00004.84,0.0,0.0,0.0,0.0,10.25,3.0,1.0,9.875,0.0,0.0,0.0,0.0,11.568440917968749
00004.86,0.0,0.0,0.0,0.0,10.125,2.25,1.0,9.625,0.0,0.0,0.0,0.0,11.53074609375
00004.88,0.0,0.0,0.0,0.0,9.875,2.0,0.875,8.875,0.0,0.0,0.0,0.0,11.411379150390625
000004.9,0.0,0.0,0.0,0.0,8.875,1.375,0.75,8.5,0.0,0.0,0.0,0.0,11.386249267578124
00004.92,0.0,0.0,0.0,0.0,7.5,0.875,0.75,8.125,0.0,0.0,0.0,0.0,11.24175244140625
00004.94,0.0,0.0,0.0,0.0,6.0,0.875,0.625,7.875,0.0,0.0,0.0,0.0,11.279447265625
00004.96,0.0,0.0,0.0,0.0,5.375,0.75,0.625,8.0,0.0,0.0,0.0,0.0,11.14123291015625
00004.98,0.0,0.0,0.0,0.0,4.875,0.75,0.625,7.875,0.0,0.0,0.0,0.0,11.19149267578125
000005.0,0.375,0.0,0.125,0.125,5.25,0.75,0.625,7.875,0.0,0.0,0.0,0.0,11.16636279296875
00005.02,0.375,0.0,0.125,0.125,5.25,1.0,0.625,7.875,0.0,0.0,0.0,0.0,11.12866796875
00005.04,0.5,0.0,0.375,0.375,5.125,1.125,0.625,8.0,0.0,0.0,0.0,0.0,11.109820556640624
00005.06,0.625,0.0,0.375,0.375,5.375,1.375,0.375,7.75,0.0,0.0,0.0,0.0,11.072125732421874
00005.08,0.625,0.0,0.5,0.5,5.5,1.5,0.625,7.5,0.0,0.0,0.0,0.0,11.084690673828124
000005.1,0.75,0.0,0.5,0.5,5.625,1.25,0.375,7.5,0.0,0.0,0.0,0.0,11.084690673828124
00005.12,0.75,0.0,0.5,0.625,5.75,1.375,0.375,7.0,0.0,0.0,0.0,0.0,11.09097314453125
00005.14,0.75,0.0,0.5,0.625,6.0,1.5,0.375,6.75,0.0,0.0,0.0,0.0,11.2291875
00005.16,1.0,0.0,0.75,0.625,6.125,1.625,0.375,6.375,0.0,0.0,0.0,0.0,11.16636279296875
00005.18,1.0,0.25,0.75,0.875,5.875,1.625,0.375,6.125,0.0,0.0,0.0,0.0,11.109820556640624
000005.2,1.0,0.25,0.75,0.875,5.625,1.5,0.375,5.875,0.0,0.0,0.0,0.0,11.078408203124999
00005.22,1.0,0.25,0.875,0.875,5.375,1.375,0.375,5.875,0.0,0.0,0.0,0.0,11.097255615234374
00005.24,1.0,0.25,0.875,1.0,5.375,1.375,0.375,5.625,0.0,0.0,0.0,0.0,11.072125732421874
00005.26,1.0,0.25,0.875,1.0,5.625,1.0,0.375,5.875,0.0,0.0,0.0,0.0,11.568440917968749
00005.28,0.625,0.0,0.75,0.875,4.5,0.75,0.375,5.125,0.0,0.0,0.0,0.0,12.165275634765624
000005.3,0.375,0.0,0.125,0.375,2.75,0.375,0.25,3.25,0.0,0.0,0.0,0.0,12.47311669921875
00005.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.125,0.0,0.0,0.0,0.0,12.77467529296875
00005.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53594140625
00005.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49824658203125
00005.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.951671630859375
00005.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93282421875
00005.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9076943359375
00005.46,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599853271484374
00005.46,0.125,0.0,0.125,0.125,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,11.7066552734375
00005.48,0.375,0.0,0.5,0.5,0.875,0.625,0.5,0.625,0.0,0.0,0.0,0.0,11.76947998046875
000005.5,0.5,0.0,0.5,0.5,1.125,0.75,0.5,0.75,0.0,0.0,0.0,0.0,11.813457275390624
00005.52,0.375,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,11.863717041015624
00005.54,0.125,0.0,0.125,0.125,0.5,0.125,0.125,0.25,0.0,0.0,0.0,0.0,11.901411865234374
00005.56,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00005.58,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
000005.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.913976806640624
00005.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.913976806640624
00005.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.9076943359375
00005.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.93282421875
00005.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.9076943359375
000005.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.913976806640624
00005.72,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00005.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
00005.76,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.750632568359375
00005.78,0.25,0.0,0.375,0.125,0.5,0.25,0.125,0.25,0.0,0.0,0.0,0.0,11.64383056640625
000005.8,0.75,0.0,0.625,0.5,0.75,0.625,0.25,0.5,0.0,0.0,0.0,0.0,11.486768798828125
00005.82,1.5,0.625,1.25,1.125,1.75,1.125,0.625,1.0,0.0,0.0,0.0,0.0,11.436509033203125
00005.84,1.75,0.75,1.625,1.625,2.125,1.5,0.75,1.625,0.0,0.0,0.0,0.0,11.4302265625
00005.88,2.25,0.75,2.0,1.875,2.625,1.5,1.125,2.125,0.0,0.0,0.0,0.0,11.499333740234375
000005.9,2.125,0.75,2.0,1.875,2.25,1.25,0.875,1.875,0.0,0.0,0.0,0.0,11.41766162109375
00005.92,2.25,0.625,2.125,1.875,2.375,1.0,0.75,1.625,0.0,0.0,0.0,0.0,11.235469970703125
00005.94,2.5,0.625,2.125,1.875,3.5,1.25,0.75,1.875,0.0,0.0,0.0,0.0,10.758002197265625
00005.96,3.5,1.0,2.875,2.75,4.75,2.25,0.875,3.125,0.0,0.0,0.0,0.0,10.883651611328125
00005.98,4.875,1.5,4.25,3.875,4.75,3.375,1.625,3.875,0.0,0.0,0.0,0.0,11.185210205078125
00006.02,4.0,1.375,3.5,3.375,3.5,2.0,1.25,3.625,0.0,0.0,0.0,0.0,11.279447265625
00006.04,3.625,0.75,3.125,2.75,2.625,1.625,0.875,3.875,0.0,0.0,0.0,0.0,11.172645263671875
00006.08,3.625,0.625,2.625,2.375,3.125,1.5,1.125,4.0,0.0,0.0,0.0,0.0,10.38733642578125
000006.1,5.0,1.0,3.5,3.0,5.75,2.0,1.25,5.125,0.0,0.0,0.0,0.0,9.2941865234375
00006.12,13.0,2.25,6.0,5.625,9.5,3.0,5.5,7.0,0.0,0.0,0.0,0.0,8.722481689453124
00006.14,18.0,4.625,8.625,8.375,12.5,3.375,9.25,15.125,0.0,0.0,0.0,0.0,8.621962158203125
00006.16,19.625,7.625,13.875,14.125,11.5,2.25,12.0,18.375,0.0,0.0,0.0,0.0,8.9423681640625
00006.18,18.75,6.5,14.5,14.875,4.875,1.75,14.25,20.5,0.0,0.0,0.0,0.0,9.225079345703124
00006.22,16.125,4.0,13.375,13.625,3.25,1.75,14.375,21.25,0.0,0.0,0.0,0.0,9.4449658203125
00006.24,14.0,2.25,11.5,11.625,2.5,1.75,13.5,21.75,0.0,0.0,0.0,0.0,9.5454853515625
00006.26,12.625,1.875,9.875,10.25,1.5,1.5,11.375,23.0,0.0,0.0,0.0,0.0,9.514072998046874
00006.28,11.5,1.5,8.75,9.25,1.125,1.125,10.875,22.75,0.0,0.0,0.0,0.0,9.941281005859375
000006.3,10.875,1.125,8.0,8.5,1.125,1.0,10.375,21.5,0.0,0.0,0.0,0.0,9.746524414062499
00006.32,10.25,1.0,7.125,8.0,1.375,1.0,10.625,21.375,0.0,0.0,0.0,0.0,10.205144775390625
00006.34,9.625,0.75,5.75,7.375,1.75,0.75,11.0,21.125,0.0,0.0,0.0,0.0,9.991540771484374
00006.36,9.25,0.75,4.875,6.875,1.75,1.0,9.75,19.375,0.0,0.0,0.0,0.0,9.83447900390625
00006.38,9.0,0.75,4.875,6.875,1.75,1.25,9.125,19.125,0.0,0.0,0.0,0.0,9.815631591796874
000006.4,9.125,0.625,3.875,5.625,1.375,1.5,9.375,20.375,0.0,0.0,0.0,0.0,10.249122070312499
00006.42,8.75,0.375,3.75,5.125,0.875,1.5,10.25,19.375,0.0,0.0,0.0,0.0,10.72658984375
00006.44,6.875,0.375,2.625,3.875,1.0,1.25,9.5,17.625,0.0,0.0,0.0,0.0,11.461638916015625
00006.46,4.375,0.25,1.5,2.25,0.75,0.875,7.25,13.25,0.0,0.0,0.0,0.0,12.089885986328124
00006.48,0.0,0.0,0.125,0.375,0.625,0.25,3.25,8.375,0.0,0.0,0.0,0.0,12.592483642578124
000006.5,0.0,0.0,0.0,0.0,0.125,0.0,1.375,4.125,0.0,0.0,0.0,0.0,12.793522705078125
00006.52,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.25,0.0,0.0,0.0,0.0,12.316054931640625
00006.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.882564453125
00006.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00006.58,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.851152099609374
000006.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.844869628906249
00006.62,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00006.64,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.857434570312499
00006.66,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00006.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
000006.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00006.74,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00006.76,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00006.78,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
000006.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00006.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00006.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00006.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00006.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00006.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.844869628906249
00006.94,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.71922021484375
00006.96,0.125,0.0,0.125,0.0,0.625,0.125,0.375,0.0,0.0,0.0,0.0,0.0,11.7569150390625
00006.98,0.5,0.0,0.5,0.375,0.875,0.5,0.375,0.625,0.0,0.0,0.0,0.0,11.775762451171875
000007.0,0.375,0.25,0.5,0.375,0.875,0.5,0.375,0.5,0.0,0.0,0.0,0.0,11.788327392578125
00007.02,0.125,0.0,0.375,0.125,0.5,0.375,0.25,0.25,0.0,0.0,0.0,0.0,11.79460986328125
00007.06,0.375,0.0,0.125,0.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,11.021865966796875
00007.08,2.25,0.375,0.875,2.75,3.125,1.0,1.375,3.0,0.0,0.0,0.0,0.0,10.0480830078125
000007.1,7.875,2.625,5.0,4.625,6.625,2.75,3.25,5.125,0.0,0.0,0.0,0.0,9.313033935546875
00007.12,11.5,3.875,7.375,6.875,11.625,7.75,5.75,8.25,0.0,0.0,0.0,0.0,8.65337451171875
00007.14,15.375,5.25,9.375,9.625,20.75,9.0,7.75,11.0,0.0,0.0,0.0,0.0,8.0125625
00007.18,19.375,6.75,12.125,12.625,21.125,9.0,9.25,14.125,0.0,0.0,0.0,0.0,8.1382119140625
000007.2,21.625,8.75,15.5,16.25,18.75,6.375,10.75,16.375,0.0,0.0,0.0,0.0,8.534007568359375
00007.22,21.75,8.75,17.0,18.125,12.625,3.625,11.625,18.5,0.0,0.0,0.0,0.0,8.980062988281249
00007.24,20.25,6.75,17.625,18.625,8.25,0.625,11.25,20.125,0.0,0.0,0.0,0.0,9.074300048828125
00007.26,17.75,3.5,16.5,17.125,4.25,0.25,9.875,20.875,0.0,0.0,0.0,0.0,9.4449658203125
00007.28,15.625,2.0,14.75,15.5,3.875,0.125,9.375,21.875,0.0,0.0,0.0,0.0,9.4198359375
000007.3,13.5,1.25,12.625,13.25,3.125,0.125,9.125,22.25,0.0,0.0,0.0,0.0,9.689982177734375
00007.32,13.5,1.125,10.875,11.75,3.125,0.125,9.75,22.875,0.0,0.0,0.0,0.0,9.614592529296875
00007.34,12.125,0.875,9.5,11.125,2.875,0.125,8.5,22.75,0.0,0.0,0.0,0.0,9.759089355468749
00007.36,11.0,0.875,8.625,10.125,2.5,0.25,8.125,22.75,0.0,0.0,0.0,0.0,10.13603759765625
00007.38,10.5,0.625,8.0,9.5,2.75,0.25,8.125,17.75,0.0,0.0,0.0,0.0,9.740241943359374
000007.4,10.0,0.625,6.125,9.25,3.25,0.375,8.0,16.875,0.0,0.0,0.0,0.0,10.205144775390625
00007.42,9.25,0.625,5.625,9.0,3.875,0.25,6.5,16.125,0.0,0.0,0.0,0.0,10.041800537109374
00007.44,9.25,0.625,4.375,7.625,4.25,0.375,6.875,20.25,0.0,0.0,0.0,0.0,9.9475634765625
00007.46,8.25,0.375,4.125,6.625,3.375,0.375,8.375,21.625,0.0,0.0,0.0,0.0,9.88473876953125
00007.48,6.75,0.375,3.875,5.875,2.75,0.375,8.75,24.25,0.0,0.0,0.0,0.0,10.13603759765625
000007.5,6.75,0.375,3.875,5.75,1.75,0.125,9.375,23.625,0.0,0.0,0.0,0.0,9.85960888671875
00007.52,7.0,0.25,3.75,5.875,1.5,0.125,8.5,22.75,0.0,0.0,0.0,0.0,10.117190185546875
00007.54,6.375,0.25,3.125,5.625,1.0,0.125,8.875,21.75,0.0,0.0,0.0,0.0,10.104625244140625
00007.58,5.25,0.25,2.875,4.75,1.0,0.0,8.625,20.875,0.0,0.0,0.0,0.0,10.921346435546875
00007.58,3.0,0.25,2.125,3.875,1.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,11.461638916015625
00007.62,1.0,0.0,1.25,2.0,0.375,0.0,4.75,13.625,0.0,0.0,0.0,0.0,12.083603515624999
00007.64,0.0,0.0,0.125,0.5,0.125,0.0,2.25,8.0,0.0,0.0,0.0,0.0,12.7118505859375
00007.66,0.0,0.0,0.0,0.0,0.0,0.0,0.875,3.375,0.0,0.0,0.0,0.0,12.8123701171875
00007.68,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.75,0.0,0.0,0.0,0.0,12.49824658203125
000007.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989366455078125
00007.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00007.74,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857434570312499
00007.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857434570312499
00007.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857434570312499
000007.8,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00007.82,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00007.84,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
00007.86,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00007.88,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00007.92,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00007.94,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00007.96,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00007.98,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
000008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00008.02,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00008.04,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00008.06,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00008.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
000008.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00008.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00008.16,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00008.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00008.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
000008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.913976806640624
00008.22,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00008.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.838587158203124
00008.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.800892333984375
00008.28,0.125,0.0,0.125,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.788327392578125
000008.3,0.25,0.0,0.375,0.375,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.79460986328125
00008.32,0.25,0.0,0.5,0.5,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
00008.34,0.25,0.0,0.5,0.5,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.838587158203124
00008.36,0.25,0.0,0.375,0.375,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
00008.38,0.25,0.0,0.375,0.375,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.813457275390624
000008.4,0.25,0.0,0.375,0.125,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.788327392578125
00008.44,0.5,0.0,0.375,0.375,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,11.738067626953125
00008.46,0.5,0.0,0.5,0.5,0.625,0.25,0.25,0.0,0.0,0.0,0.0,0.0,11.73178515625
00008.48,0.625,0.0,0.625,0.625,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,11.7066552734375
000008.5,0.75,0.0,0.625,0.625,0.75,0.375,0.25,0.25,0.0,0.0,0.0,0.0,11.6563955078125
00008.52,0.875,0.25,0.75,0.75,0.875,0.375,0.25,0.25,0.0,0.0,0.0,0.0,11.662677978515624
00008.54,0.875,0.25,1.0,0.75,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0,11.687807861328125
00008.56,1.0,0.25,1.0,1.0,0.875,0.5,0.25,0.5,0.0,0.0,0.0,0.0,11.675242919921875
00008.58,1.0,0.25,1.0,0.75,0.875,0.375,0.25,0.5,0.0,0.0,0.0,0.0,11.631265625
000008.6,1.0,0.25,0.75,0.75,1.125,0.5,0.25,0.5,0.0,0.0,0.0,0.0,11.398814208984374
00008.62,1.875,0.375,1.25,1.125,2.375,0.75,0.25,0.75,0.0,0.0,0.0,0.0,10.94019384765625
00008.62,3.75,1.0,2.625,2.375,2.375,1.75,0.75,2.375,0.0,0.0,0.0,0.0,10.506703369140626
00008.64,5.75,1.75,4.125,4.0,4.5,3.25,1.5,4.0,0.0,0.0,0.0,0.0,9.93499853515625
00008.68,9.375,3.125,5.875,5.75,7.0,4.75,2.5,5.5,0.0,0.0,0.0,0.0,9.225079345703124
000008.7,13.75,5.0,8.125,8.375,10.25,6.125,4.375,8.0,0.0,0.0,0.0,0.0,8.848131103515625
00008.72,18.5,7.375,10.625,11.25,13.75,6.125,6.375,11.375,0.0,0.0,0.0,0.0,8.345533447265625
00008.74,20.5,8.625,13.875,14.375,12.625,5.75,9.25,15.125,0.0,0.0,0.0,0.0,8.50259521484375
00008.76,19.875,8.75,15.125,15.75,10.0,4.375,11.625,18.5,0.0,0.0,0.0,0.0,8.910955810546875
00008.78,17.5,8.25,15.0,15.25,10.0,2.875,13.625,21.5,0.0,0.0,0.0,0.0,9.1936669921875
000008.8,15.375,6.125,14.125,13.75,4.625,1.75,14.0,22.25,0.0,0.0,0.0,0.0,9.218796874999999
00008.82,14.125,3.625,12.0,12.0,2.5,1.5,12.75,22.875,0.0,0.0,0.0,0.0,9.815631591796874
00008.84,13.0,2.25,11.0,11.25,1.75,1.125,11.25,22.5,0.0,0.0,0.0,0.0,9.589462646484375
00008.86,11.5,1.875,9.625,10.125,2.375,0.875,9.75,22.75,0.0,0.0,0.0,0.0,9.715112060546875
00008.88,10.375,1.375,8.5,9.0,2.625,0.75,7.625,23.25,0.0,0.0,0.0,0.0,9.93499853515625
000008.9,9.25,1.125,7.625,8.5,3.125,0.875,9.0,23.0,0.0,0.0,0.0,0.0,10.022953124999999
00008.92,8.0,0.75,5.75,7.375,2.5,0.75,9.0,22.375,0.0,0.0,0.0,0.0,10.657482666015625
00008.94,5.875,0.625,4.625,6.75,1.5,0.5,7.875,19.0,0.0,0.0,0.0,0.0,11.5056162109375
00008.96,3.25,0.375,2.75,4.625,0.625,0.25,5.125,14.25,0.0,0.0,0.0,0.0,12.083603515624999
00008.98,0.625,0.25,0.375,0.5,0.125,0.125,2.625,4.875,0.0,0.0,0.0,0.0,12.611331054687499
000009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,0.0,0.0,0.0,12.868912353515624
00009.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2343828125
00009.04,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.06,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00009.08,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
000009.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.863717041015624
00009.12,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00009.14,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.18,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.86999951171875
000009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00009.22,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.876281982421874
00009.24,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
00009.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00009.26,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00009.28,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.882564453125
000009.3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00009.32,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
00009.34,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.888846923828124
00009.36,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.901411865234374
00009.38,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,11.89512939453125
000009.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,9.664852294921875
