04.28.10.41,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
000000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.693003173828124
00000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.686720703125
000000.3,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69928564453125
00000.35,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.693003173828124
000000.4,0.0,0.0,0.125,0.0,0.0,0.0,1.3314760508308896,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-1.6087487781036172,-0.8039100684261974,-0.7913978494623656,-0.8007820136852395,0.0,0.0,-0.847507331378299,0.0,0.0,0.0,0.0,0.0,12.127580810546874
00000.45,0.0,0.0,3.125,2.125,2.375,2.125,3.5924731182795693,3.5924731182795693,3.5784946236559136,3.550537634408602,3.0,2.125,1.875,2.375,-3.1731182795698927,-3.5924731182795693,-3.536559139784946,-3.5784946236559136,0.0,0.0,-1.8445747800586512,-1.2961876832844574,0.0,0.0,0.0,0.0,11.73178515625
000000.5,0.00439453125,0.001708984375,6.375,5.25,4.625,5.0,3.5924731182795693,3.5924731182795693,3.5784946236559136,3.550537634408602,4.5,4.875,4.625,4.75,-3.1731182795698927,-3.5924731182795693,-3.536559139784946,-3.5784946236559136,0.875,0.5,-3.3401759530791786,-2.7917888563049855,0.0,0.0,0.0,0.0,11.53074609375
00000.55,0.028564453125,0.0263671875,6.75,6.25,5.75,6.5,3.5924731182795693,3.5924731182795693,3.5784946236559136,3.550537634408602,4.875,5.125,5.125,5.375,-3.1731182795698927,-3.5924731182795693,-3.1731182795698927,-3.1870967741935483,2.875,2.625,-3.6551319648093843,-3.1786901270772234,0.0,0.0,0.0,0.0,11.260599853515625
000000.6,0.081787109375,0.103271484375,5.625,5.375,4.875,5.375,2.0234604105571847,2.946774193548387,2.8957478005865105,2.8957478005865105,4.625,5.125,5.125,5.375,-1.8290322580645162,-2.698729227761486,-2.6405669599217987,-2.563049853372434,5.25,5.75,-3.6551319648093843,-4.0069403714565,0.0,0.0,0.0,0.0,12.115015869140624
00000.65,0.102294921875,0.125,2.375,3.25,2.5,2.875,-1.6187683284457477,0.0,0.0,0.0,1.375,2.875,3.0,2.875,1.3064516129032258,0.9751710654936462,0.9541544477028349,1.0475073313782992,5.625,6.375,-2.9865102639296186,-3.1786901270772234,0.0,0.0,0.0,0.0,11.54331103515625
000000.7,0.11279296875,0.12158203125,5.0,2.875,2.875,2.875,-3.21505376344086,-3.229032258064516,-3.1731182795698927,-3.1731182795698927,4.375,2.5,2.375,2.625,2.767741935483871,3.243010752688172,3.1731182795698927,3.1870967741935483,3.625,4.125,-1.649266862170088,-1.8861192570869991,0.0,0.0,0.0,0.0,11.14123291015625
