04.27.08.10,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
00000.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77467529296875
000000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.787240234375
00000.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77467529296875
000000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.768392822265625
00000.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.680438232421874
000000.4,0.0,0.0,3.125,1.125,1.25,1.25,3.6064516129032254,3.6064516129032254,3.5924731182795693,3.5645161290322576,1.75,0.125,0.25,0.5,-3.1870967741935483,-3.6064516129032254,-3.550537634408602,-3.5924731182795693,0.0,0.0,-1.526490713587488,-1.0260019550342132,0.0,0.0,0.0,0.0,12.096168457031249
00000.45,0.0,0.0,4.5,3.375,2.75,2.75,3.6064516129032254,3.6064516129032254,3.5924731182795693,3.5645161290322576,4.375,4.125,4.125,3.875,-3.1870967741935483,-3.6064516129032254,-3.550537634408602,-3.5924731182795693,0.625,0.0,-2.7777126099706746,-2.2772238514174,0.0,0.0,0.0,0.0,11.44279150390625
000000.5,0.02880859375,0.025146484375,5.75,5.75,5.0,5.5,3.256989247311828,3.243010752688172,3.21505376344086,3.1870967741935483,4.875,5.375,5.625,5.125,-2.7956989247311825,-3.21505376344086,-3.1591397849462366,-3.1870967741935483,1.875,0.25,-3.619745845552297,-3.1838709677419352,0.0,0.0,0.0,0.0,11.606135742187499
00000.55,0.07373046875,0.0712890625,5.375,5.125,4.75,4.875,1.6057184750733138,2.5966764418377326,2.5742913000977516,2.473900293255132,3.375,4.5,4.875,4.5,-1.5249266862170088,-2.0234604105571847,-1.9882697947214079,-2.005865102639296,4.5,3.25,-3.79960899315738,-3.9516129032258065,0.0,0.0,0.0,0.0,12.29720751953125
000000.6,0.109375,0.11083984375,2.875,3.875,3.125,3.25,-1.16158357771261,-0.6463343108504399,-0.6407624633431085,-0.7243401759530792,1.375,1.75,2.125,2.0,2.434017595307918,1.6187683284457477,1.590615835777126,1.6046920821114368,4.75,4.375,-2.900293255131965,-3.1161290322580646,0.0,0.0,0.0,0.0,11.73178515625
00000.65,0.11376953125,0.114013671875,4.75,2.25,2.625,2.25,-3.2849462365591395,-3.2989247311827956,-3.2709677419354835,-3.243010752688172,5.0,3.25,3.125,3.0,2.8376344086021503,3.2849462365591395,3.256989247311828,3.2849462365591395,2.875,2.75,-1.7838709677419355,-1.844868035190616,0.0,0.0,0.0,0.0,11.01558349609375
000000.7,0.075439453125,0.078369140625,7.375,7.25,6.375,6.625,-3.2849462365591395,-3.2989247311827956,-3.2709677419354835,-3.243010752688172,7.125,7.125,8.0,7.25,2.8376344086021503,3.2849462365591395,3.256989247311828,3.2849462365591395,0.5,0.625,-0.42903225806451617,-0.5010752688172043,0.0,0.0,0.0,0.0,11.24175244140625
00000.75,-0.009765625,-0.008544921875,7.5,7.25,6.625,6.875,-3.2849462365591395,-3.2989247311827956,-3.2709677419354835,-3.243010752688172,6.625,6.75,7.625,6.75,2.8376344086021503,3.2849462365591395,3.256989247311828,3.2849462365591395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.317142089843749
000000.8,-0.046142578125,-0.047607421875,6.5,6.625,6.125,6.25,0.0,-1.9447702834799607,-2.6294721407624637,-1.8115347018572825,3.25,4.75,5.125,6.25,-0.501466275659824,1.3818181818181818,1.3575757575757574,1.3696969696969699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5108115234375
00000.85,-0.061767578125,-0.061767578125,2.125,3.625,3.125,3.125,0.7000000000000001,0.696969696969697,0.687878787878788,0.6848484848484849,0.0,1.375,1.375,1.5,-0.9100684261974584,-0.8692082111436951,-0.8539589442815249,-0.8615835777126101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366314697265624
000000.9,-0.075927734375,-0.072021484375,0.625,0.625,0.625,0.5,2.303225806451613,1.866080156402737,1.8417399804496581,1.9219941348973606,1.25,1.0,0.875,0.875,-1.9315738025415443,-2.4293255131964813,-2.3867057673509287,-2.4963831867057675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04590869140625
00000.95,-0.074951171875,-0.061767578125,3.25,3.25,3.125,3.125,2.4152492668621703,2.33455522971652,2.4152492668621703,2.3736070381231675,5.125,6.375,6.875,6.375,-2.2104105571847508,-2.938123167155425,-2.849853372434018,-2.9255131964809387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53074609375
000001.0,-0.0458984375,-0.027587890625,4.5,4.5,4.25,4.5,2.744086021505377,2.755913978494624,2.710068426197459,2.6633431085043986,4.0,4.875,5.5,5.0,-2.230058651026393,-2.7900782013685244,-2.706256109481916,-2.573998044965787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.939106689453125
00001.05,0.016357421875,0.05224609375,3.5,3.75,3.25,3.5,2.6873900293255133,2.6192570869990224,2.608015640273705,2.563049853372434,2.0,3.125,3.375,3.25,-1.434310850439883,-2.0156891495601177,-1.9551319648093843,-2.0070381231671557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9579541015625
000001.1,0.052490234375,0.07177734375,3.375,3.625,3.25,3.5,1.8369501466275662,2.850537634408602,2.8152003910068424,2.803421309872923,1.75,2.125,2.5,2.25,-2.0826979472140765,-1.738709677419355,-1.702785923753666,-1.8181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19668798828125
00001.15,0.077880859375,0.091552734375,2.625,3.125,2.75,2.875,2.767741935483871,2.152688172043011,2.126001955034213,2.2101661779081136,1.5,1.875,2.125,2.0,-2.3431085043988267,-2.779569892473118,-2.722140762463343,-2.756598240469208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04590869140625
000001.2,0.09619140625,0.094482421875,2.25,2.625,2.375,2.5,2.779569892473118,1.821505376344086,1.7989247311827956,2.6405669599217987,1.625,1.75,1.875,1.875,-2.4328445747800584,-1.9161290322580644,-1.8649560117302055,-1.8885630498533725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.077321044921874
00001.25,0.11328125,0.101318359375,2.0,2.375,2.25,2.125,2.7559139784946236,2.7559139784946236,2.7217497556207233,2.7103616813294233,1.75,2.5,2.5,2.375,-1.4756598240469208,-2.933333333333333,-2.872727272727273,-2.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.140145751953124
000001.3,0.13623046875,0.12744140625,1.375,1.875,1.75,1.75,3.052981427174976,2.4209188660801564,2.4129032258064513,2.6856304985337243,1.75,3.125,3.25,3.125,-1.4677419354838708,-3.1483870967741936,-3.096774193548387,-3.1225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.127580810546874
00001.35,0.147216796875,0.1435546875,2.125,2.125,1.875,1.875,1.7173020527859237,2.5640273704789838,2.649462365591398,2.638514173998045,1.75,3.375,3.5,3.375,-3.0073313782991207,-3.4942326490713596,-3.4369501466275665,-3.4655913978494626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.102450927734374
000001.4,0.15234375,0.164306640625,2.375,2.375,2.625,2.25,3.577712609970675,3.6015640273704794,3.5720430107526884,3.557282502443793,1.625,3.375,3.625,3.375,-3.2639296187683287,-3.7565982404692084,-3.683284457478006,-3.713978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976801513671875
00001.45,0.1669921875,0.177490234375,2.0,3.25,2.875,2.875,3.6950146627565985,2.7096774193548385,2.6049364613880743,2.756793743890518,2.625,4.25,4.25,4.0,-3.49247311827957,-3.190615835777126,-3.09941348973607,-3.3617790811339203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7569150390625
000001.5,0.1845703125,0.1953125,2.375,2.625,2.0,2.125,3.9765395894428153,2.7096774193548385,2.6049364613880743,3.691104594330401,3.25,5.0,5.125,4.875,-3.899266862170088,-4.480938416422287,-4.403225806451613,-4.478494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.650113037109374
00001.55,0.205810546875,0.20703125,3.25,3.5,3.125,3.0,4.258064516129032,4.281524926686217,4.240322580645161,4.187096774193549,3.625,6.0,6.625,5.875,-3.661143695014663,-4.328445747800586,-4.220234604105571,-4.2923753665689155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.882564453125
000001.6,0.216064453125,0.227294921875,2.875,4.5,3.875,4.0,2.2404692082111435,2.687683284457478,2.584310850439883,2.584310850439883,2.375,4.0,4.25,4.0,-3.909188660801564,-3.843157380254154,-3.7627565982404687,-3.9679374389051807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92025927734375
00001.65,0.234375,0.251708984375,3.625,2.75,2.5,2.375,2.56891495601173,3.0207722385141738,3.124144672531769,2.9288856304985336,3.625,4.5,4.25,4.375,-4.1373900293255135,-5.058015640273704,-4.952199413489736,-4.994525904203324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.606135742187499
000001.7,0.25,0.265380859375,5.125,1.75,1.875,1.25,5.043988269794721,4.1923264907135875,4.284213098729228,4.284213098729228,4.25,6.375,6.5,5.75,-4.0480938416422285,-4.987927663734116,-4.883577712609971,-4.925317693059629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54331103515625
00001.75,0.25634765625,0.27587890625,5.25,5.5,5.25,5.0,5.419354838709677,5.238709677419355,5.193548387096774,5.148387096774194,3.375,6.375,6.5,5.625,-4.395356793743891,-4.7532258064516135,-4.8933528836754645,-4.936656891495601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61870068359375
000001.8,0.261962890625,0.299560546875,4.5,6.125,5.125,5.375,5.43147605083089,5.43147605083089,5.182306940371457,5.3378299120234605,3.0,5.25,5.625,4.875,-4.672531769305962,-4.888709677419356,-4.782893450635386,-4.825219941348974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.411379150390625
00001.85,0.291259765625,0.316162109375,5.25,7.5,6.125,6.625,2.7327468230694043,4.649071358748778,4.788856304985337,4.658064516129032,3.375,4.875,5.0,4.25,-4.858260019550342,-5.611290322580646,-5.489833822091887,-5.538416422287391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5056162109375
000001.9,0.315673828125,0.321533203125,4.75,5.5,5.75,4.625,2.948191593352884,5.386119257087,5.6544477028347995,5.382404692082112,4.75,6.875,7.125,6.25,-5.0928641251221896,-5.780645161290323,-5.5671554252199416,-5.705571847507332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.317142089843749
